ticker,expiry_time,status,side,price,score,won,pnl_cents,product
KXETH15M-26APR041115-00,2026-04-04T11:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041130-00,2026-04-04T11:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041130-00,2026-04-04T11:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041145-00,2026-04-04T11:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041145-00,2026-04-04T11:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041200-00,2026-04-04T12:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041200-00,2026-04-04T12:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041215-00,2026-04-04T12:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041215-00,2026-04-04T12:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041230-00,2026-04-04T12:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041230-00,2026-04-04T12:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041245-00,2026-04-04T12:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041245-00,2026-04-04T12:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041300-00,2026-04-04T13:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041300-00,2026-04-04T13:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041315-00,2026-04-04T13:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041315-00,2026-04-04T13:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041330-00,2026-04-04T13:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041330-00,2026-04-04T13:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041345-00,2026-04-04T13:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041345-00,2026-04-04T13:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041400-00,2026-04-04T14:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041400-00,2026-04-04T14:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041415-00,2026-04-04T14:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041415-00,2026-04-04T14:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041430-00,2026-04-04T14:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041430-00,2026-04-04T14:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041445-00,2026-04-04T14:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041445-00,2026-04-04T14:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041500-00,2026-04-04T15:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041500-00,2026-04-04T15:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041515-00,2026-04-04T15:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041515-00,2026-04-04T15:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041530-00,2026-04-04T15:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041530-00,2026-04-04T15:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041545-00,2026-04-04T15:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041545-00,2026-04-04T15:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041600-00,2026-04-04T16:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041600-00,2026-04-04T16:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041615-00,2026-04-04T16:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041615-00,2026-04-04T16:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041630-00,2026-04-04T16:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041630-00,2026-04-04T16:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041645-00,2026-04-04T16:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041645-00,2026-04-04T16:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041700-00,2026-04-04T17:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041700-00,2026-04-04T17:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041715-00,2026-04-04T17:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041715-00,2026-04-04T17:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041730-00,2026-04-04T17:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041730-00,2026-04-04T17:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041745-00,2026-04-04T17:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041745-00,2026-04-04T17:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041800-00,2026-04-04T18:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041800-00,2026-04-04T18:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041815-00,2026-04-04T18:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041815-00,2026-04-04T18:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041830-00,2026-04-04T18:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041830-00,2026-04-04T18:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041845-00,2026-04-04T18:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041845-00,2026-04-04T18:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR041900-00,2026-04-04T19:00:00+00:00,rejected,,,,,,
KXETH15M-26APR041900-00,2026-04-04T19:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR041915-00,2026-04-04T19:15:00+00:00,rejected,,,,,,
KXETH15M-26APR041915-00,2026-04-04T19:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR041930-00,2026-04-04T19:30:00+00:00,rejected,,,,,,
KXETH15M-26APR041930-00,2026-04-04T19:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR041945-00,2026-04-04T19:45:00+00:00,rejected,,,,,,
KXETH15M-26APR041945-00,2026-04-04T19:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR042000-00,2026-04-04T20:00:00+00:00,rejected,,,,,,
KXETH15M-26APR042000-00,2026-04-04T20:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR042015-00,2026-04-04T20:15:00+00:00,rejected,,,,,,
KXETH15M-26APR042015-00,2026-04-04T20:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR042030-00,2026-04-04T20:30:00+00:00,rejected,,,,,,
KXETH15M-26APR042030-00,2026-04-04T20:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR042045-00,2026-04-04T20:45:00+00:00,rejected,,,,,,
KXETH15M-26APR042045-00,2026-04-04T20:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR042100-00,2026-04-04T21:00:00+00:00,rejected,,,,,,
KXETH15M-26APR042100-00,2026-04-04T21:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR042115-00,2026-04-04T21:15:00+00:00,rejected,,,,,,
KXETH15M-26APR042115-00,2026-04-04T21:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR042130-00,2026-04-04T21:30:00+00:00,rejected,,,,,,
KXETH15M-26APR042130-00,2026-04-04T21:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR042145-00,2026-04-04T21:45:00+00:00,rejected,,,,,,
KXETH15M-26APR042145-00,2026-04-04T21:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR042200-00,2026-04-04T22:00:00+00:00,rejected,,,,,,
KXETH15M-26APR042200-00,2026-04-04T22:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR042215-00,2026-04-04T22:15:00+00:00,rejected,,,,,,
KXETH15M-26APR042215-00,2026-04-04T22:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR042230-00,2026-04-04T22:30:00+00:00,rejected,,,,,,
KXETH15M-26APR042230-00,2026-04-04T22:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR042245-00,2026-04-04T22:45:00+00:00,rejected,,,,,,
KXETH15M-26APR042245-00,2026-04-04T22:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR042300-00,2026-04-04T23:00:00+00:00,rejected,,,,,,
KXETH15M-26APR042300-00,2026-04-04T23:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR042315-00,2026-04-04T23:15:00+00:00,rejected,,,,,,
KXETH15M-26APR042315-00,2026-04-04T23:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR042330-00,2026-04-04T23:30:00+00:00,rejected,,,,,,
KXETH15M-26APR042330-00,2026-04-04T23:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR042345-00,2026-04-04T23:45:00+00:00,rejected,,,,,,
KXETH15M-26APR042345-00,2026-04-04T23:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050000-00,2026-04-05T00:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050000-00,2026-04-05T00:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050015-00,2026-04-05T00:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050015-00,2026-04-05T00:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050030-00,2026-04-05T00:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050030-00,2026-04-05T00:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050045-00,2026-04-05T00:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050045-00,2026-04-05T00:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050100-00,2026-04-05T01:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050100-00,2026-04-05T01:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050115-00,2026-04-05T01:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050115-00,2026-04-05T01:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050130-00,2026-04-05T01:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050130-00,2026-04-05T01:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050145-00,2026-04-05T01:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050145-00,2026-04-05T01:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050200-00,2026-04-05T02:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050200-00,2026-04-05T02:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050215-00,2026-04-05T02:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050215-00,2026-04-05T02:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050230-00,2026-04-05T02:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050230-00,2026-04-05T02:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050245-00,2026-04-05T02:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050245-00,2026-04-05T02:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050300-00,2026-04-05T03:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050300-00,2026-04-05T03:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050315-00,2026-04-05T03:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050315-00,2026-04-05T03:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050330-00,2026-04-05T03:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050330-00,2026-04-05T03:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050345-00,2026-04-05T03:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050345-00,2026-04-05T03:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050400-00,2026-04-05T04:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050400-00,2026-04-05T04:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050415-00,2026-04-05T04:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050415-00,2026-04-05T04:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050430-00,2026-04-05T04:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050430-00,2026-04-05T04:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050445-00,2026-04-05T04:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050445-00,2026-04-05T04:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050500-00,2026-04-05T05:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050500-00,2026-04-05T05:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050515-00,2026-04-05T05:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050515-00,2026-04-05T05:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050530-00,2026-04-05T05:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050530-00,2026-04-05T05:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050545-00,2026-04-05T05:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050545-00,2026-04-05T05:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050600-00,2026-04-05T06:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050600-00,2026-04-05T06:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050615-00,2026-04-05T06:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050615-00,2026-04-05T06:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050630-00,2026-04-05T06:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050630-00,2026-04-05T06:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050645-00,2026-04-05T06:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050645-00,2026-04-05T06:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050700-00,2026-04-05T07:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050700-00,2026-04-05T07:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050715-00,2026-04-05T07:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050715-00,2026-04-05T07:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050730-00,2026-04-05T07:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050730-00,2026-04-05T07:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050745-00,2026-04-05T07:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050745-00,2026-04-05T07:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050800-00,2026-04-05T08:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050800-00,2026-04-05T08:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050815-00,2026-04-05T08:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050815-00,2026-04-05T08:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050830-00,2026-04-05T08:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050830-00,2026-04-05T08:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050845-00,2026-04-05T08:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050845-00,2026-04-05T08:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR050900-00,2026-04-05T09:00:00+00:00,rejected,,,,,,
KXETH15M-26APR050900-00,2026-04-05T09:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR050915-00,2026-04-05T09:15:00+00:00,rejected,,,,,,
KXETH15M-26APR050915-00,2026-04-05T09:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR050930-00,2026-04-05T09:30:00+00:00,rejected,,,,,,
KXETH15M-26APR050930-00,2026-04-05T09:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR050945-00,2026-04-05T09:45:00+00:00,rejected,,,,,,
KXETH15M-26APR050945-00,2026-04-05T09:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051000-00,2026-04-05T10:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051000-00,2026-04-05T10:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051015-00,2026-04-05T10:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051015-00,2026-04-05T10:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051030-00,2026-04-05T10:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051030-00,2026-04-05T10:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051045-00,2026-04-05T10:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051045-00,2026-04-05T10:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051100-00,2026-04-05T11:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051100-00,2026-04-05T11:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051115-00,2026-04-05T11:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051115-00,2026-04-05T11:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051130-00,2026-04-05T11:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051130-00,2026-04-05T11:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051145-00,2026-04-05T11:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051145-00,2026-04-05T11:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051200-00,2026-04-05T12:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051200-00,2026-04-05T12:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051215-00,2026-04-05T12:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051215-00,2026-04-05T12:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051230-00,2026-04-05T12:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051230-00,2026-04-05T12:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051245-00,2026-04-05T12:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051245-00,2026-04-05T12:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051300-00,2026-04-05T13:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051300-00,2026-04-05T13:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051315-00,2026-04-05T13:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051315-00,2026-04-05T13:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051330-00,2026-04-05T13:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051330-00,2026-04-05T13:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051345-00,2026-04-05T13:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051345-00,2026-04-05T13:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051400-00,2026-04-05T14:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051400-00,2026-04-05T14:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051415-00,2026-04-05T14:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051415-00,2026-04-05T14:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051430-00,2026-04-05T14:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051430-00,2026-04-05T14:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051445-00,2026-04-05T14:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051445-00,2026-04-05T14:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051500-00,2026-04-05T15:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051500-00,2026-04-05T15:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051515-00,2026-04-05T15:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051515-00,2026-04-05T15:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051530-00,2026-04-05T15:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051530-00,2026-04-05T15:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051545-00,2026-04-05T15:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051545-00,2026-04-05T15:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051600-00,2026-04-05T16:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051600-00,2026-04-05T16:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051615-00,2026-04-05T16:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051615-00,2026-04-05T16:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051630-00,2026-04-05T16:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051630-00,2026-04-05T16:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051645-00,2026-04-05T16:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051645-00,2026-04-05T16:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051700-00,2026-04-05T17:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051700-00,2026-04-05T17:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051715-00,2026-04-05T17:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051715-00,2026-04-05T17:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051730-00,2026-04-05T17:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051730-00,2026-04-05T17:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051745-00,2026-04-05T17:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051745-00,2026-04-05T17:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051800-00,2026-04-05T18:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051800-00,2026-04-05T18:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051815-00,2026-04-05T18:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051815-00,2026-04-05T18:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051830-00,2026-04-05T18:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051830-00,2026-04-05T18:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051845-00,2026-04-05T18:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051845-00,2026-04-05T18:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR051900-00,2026-04-05T19:00:00+00:00,rejected,,,,,,
KXETH15M-26APR051900-00,2026-04-05T19:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR051915-00,2026-04-05T19:15:00+00:00,rejected,,,,,,
KXETH15M-26APR051915-00,2026-04-05T19:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR051930-00,2026-04-05T19:30:00+00:00,rejected,,,,,,
KXETH15M-26APR051930-00,2026-04-05T19:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR051945-00,2026-04-05T19:45:00+00:00,rejected,,,,,,
KXETH15M-26APR051945-00,2026-04-05T19:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR052000-00,2026-04-05T20:00:00+00:00,rejected,,,,,,
KXETH15M-26APR052000-00,2026-04-05T20:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR052015-00,2026-04-05T20:15:00+00:00,rejected,,,,,,
KXETH15M-26APR052015-00,2026-04-05T20:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR052030-00,2026-04-05T20:30:00+00:00,rejected,,,,,,
KXETH15M-26APR052030-00,2026-04-05T20:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR052045-00,2026-04-05T20:45:00+00:00,rejected,,,,,,
KXETH15M-26APR052045-00,2026-04-05T20:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR052100-00,2026-04-05T21:00:00+00:00,rejected,,,,,,
KXETH15M-26APR052100-00,2026-04-05T21:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR052115-00,2026-04-05T21:15:00+00:00,rejected,,,,,,
KXETH15M-26APR052115-00,2026-04-05T21:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR052130-00,2026-04-05T21:30:00+00:00,rejected,,,,,,
KXETH15M-26APR052130-00,2026-04-05T21:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR052145-00,2026-04-05T21:45:00+00:00,rejected,,,,,,
KXETH15M-26APR052145-00,2026-04-05T21:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR052200-00,2026-04-05T22:00:00+00:00,rejected,,,,,,
KXETH15M-26APR052200-00,2026-04-05T22:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR052215-00,2026-04-05T22:15:00+00:00,rejected,,,,,,
KXETH15M-26APR052215-00,2026-04-05T22:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR052230-00,2026-04-05T22:30:00+00:00,rejected,,,,,,
KXETH15M-26APR052230-00,2026-04-05T22:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR052245-00,2026-04-05T22:45:00+00:00,rejected,,,,,,
KXETH15M-26APR052245-00,2026-04-05T22:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR052300-00,2026-04-05T23:00:00+00:00,rejected,,,,,,
KXETH15M-26APR052300-00,2026-04-05T23:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR052315-00,2026-04-05T23:15:00+00:00,rejected,,,,,,
KXETH15M-26APR052315-00,2026-04-05T23:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR052330-00,2026-04-05T23:30:00+00:00,rejected,,,,,,
KXETH15M-26APR052330-00,2026-04-05T23:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR052345-00,2026-04-05T23:45:00+00:00,rejected,,,,,,
KXETH15M-26APR052345-00,2026-04-05T23:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR060000-00,2026-04-06T00:00:00+00:00,rejected,,,,,,
KXETH15M-26APR060000-00,2026-04-06T00:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR060015-00,2026-04-06T00:15:00+00:00,rejected,,,,,,
KXETH15M-26APR060015-00,2026-04-06T00:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR060030-00,2026-04-06T00:30:00+00:00,rejected,,,,,,
KXETH15M-26APR060030-00,2026-04-06T00:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR060045-00,2026-04-06T00:45:00+00:00,rejected,,,,,,
KXETH15M-26APR060045-00,2026-04-06T00:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR060100-00,2026-04-06T01:00:00+00:00,rejected,,,,,,
KXETH15M-26APR060100-00,2026-04-06T01:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR060115-00,2026-04-06T01:15:00+00:00,rejected,,,,,,
KXETH15M-26APR060115-00,2026-04-06T01:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR060130-00,2026-04-06T01:30:00+00:00,rejected,,,,,,
KXETH15M-26APR060130-00,2026-04-06T01:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR060145-00,2026-04-06T01:45:00+00:00,rejected,,,,,,
KXETH15M-26APR060145-00,2026-04-06T01:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR060200-00,2026-04-06T02:00:00+00:00,rejected,,,,,,
KXETH15M-26APR060200-00,2026-04-06T02:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR060215-00,2026-04-06T02:15:00+00:00,rejected,,,,,,
KXETH15M-26APR060215-00,2026-04-06T02:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR060230-00,2026-04-06T02:30:00+00:00,rejected,,,,,,
KXETH15M-26APR060230-00,2026-04-06T02:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR060245-00,2026-04-06T02:45:00+00:00,rejected,,,,,,
KXETH15M-26APR060245-00,2026-04-06T02:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR060300-00,2026-04-06T03:00:00+00:00,rejected,,,,,,
KXETH15M-26APR060300-00,2026-04-06T03:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR060315-00,2026-04-06T03:15:00+00:00,rejected,,,,,,
KXETH15M-26APR060315-00,2026-04-06T03:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR060330-00,2026-04-06T03:30:00+00:00,rejected,,,,,,
KXETH15M-26APR060330-00,2026-04-06T03:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR060345-00,2026-04-06T03:45:00+00:00,rejected,,,,,,
KXETH15M-26APR060345-00,2026-04-06T03:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR060400-00,2026-04-06T04:00:00+00:00,rejected,,,,,,
KXETH15M-26APR060400-00,2026-04-06T04:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR060415-00,2026-04-06T04:15:00+00:00,rejected,,,,,,
